Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
0,1.804,0,0.471,0.037,-0.094,0.460,0.012,-0.162,0.062,
1,1.939,0,0.498,-0.008,-0.070,0.493,-0.137,-0.292,0.080,
2,2.059,0,0.495,-0.012,-0.060,0.491,-0.066,-0.227,0.109,
3,2.195,0,0.498,-0.013,-0.063,0.494,-0.175,-0.224,0.077,
4,2.319,0,0.501,-0.020,-0.063,0.497,-0.048,-0.227,0.055,
5,2.441,0,0.494,-0.041,-0.058,0.489,-0.143,-0.150,0.008,
6,2.551,0,0.490,-0.048,-0.057,0.485,-0.167,-0.140,0.004,
7,2.658,0,0.497,-0.044,-0.054,0.492,-0.175,-0.177,0.005,
8,2.765,0,0.500,-0.039,-0.050,0.496,-0.134,-0.160,0.015,
9,2.910,0,0.498,-0.037,-0.050,0.494,-0.125,-0.133,0.021,
10,3.023,0,0.499,-0.035,-0.051,0.495,-0.124,-0.141,0.026,
11,3.140,0,0.499,-0.035,-0.051,0.495,-0.115,-0.127,0.024,
12,3.253,0,0.498,-0.035,-0.054,0.494,-0.119,-0.127,0.021,
13,3.355,0,0.498,-0.035,-0.053,0.494,-0.118,-0.132,0.019,
14,3.488,0,0.498,-0.033,-0.054,0.494,-0.111,-0.132,0.023,
15,3.742,0,0.498,-0.031,-0.055,0.494,-0.106,-0.129,0.023,
16,3.852,0,0.499,-0.031,-0.054,0.495,-0.101,-0.123,0.023,
17,3.967,0,0.499,-0.031,-0.054,0.495,-0.103,-0.123,0.022,
18,4.075,0,0.498,-0.030,-0.055,0.495,-0.102,-0.121,0.021,
19,4.184,0,0.498,-0.030,-0.055,0.494,-0.097,-0.124,0.022,
20,4.284,0,0.499,-0.031,-0.055,0.495,-0.099,-0.124,0.020,
21,4.406,0,0.499,-0.029,-0.055,0.495,-0.099,-0.122,0.021,
22,4.515,0,0.499,-0.029,-0.055,0.495,-0.095,-0.129,0.021,
23,4.628,0,0.498,-0.029,-0.055,0.494,-0.102,-0.128,0.020,
24,4.736,0,0.499,-0.030,-0.055,0.495,-0.095,-0.128,0.020,
25,4.853,0,0.499,-0.030,-0.055,0.495,-0.102,-0.130,0.019,
26,4.970,0,0.498,-0.030,-0.055,0.494,-0.101,-0.123,0.020,
27,5.107,0,0.498,-0.029,-0.056,0.494,-0.097,-0.126,0.020,
28,5.245,0,0.499,-0.029,-0.056,0.495,-0.097,-0.123,0.020,
29,5.374,0,0.499,-0.028,-0.056,0.495,-0.095,-0.123,0.020,
30,5.489,0,0.499,-0.028,-0.056,0.495,-0.094,-0.131,0.020,
31,5.601,0,0.498,-0.028,-0.056,0.494,-0.092,-0.125,0.020,
32,5.715,0,0.497,-0.028,-0.057,0.493,-0.104,-0.127,0.024,
33,5.836,0,0.497,-0.027,-0.058,0.493,-0.094,-0.115,0.025,
34,5.950,0,0.498,-0.027,-0.057,0.494,-0.094,-0.125,0.025,
35,6.068,0,0.497,-0.025,-0.057,0.493,-0.091,-0.122,0.029,
36,6.175,0,0.497,-0.024,-0.057,0.493,-0.089,-0.112,0.030,
37,6.286,0,0.497,-0.022,-0.058,0.493,-0.087,-0.112,0.035,
38,6.399,0,0.497,-0.021,-0.057,0.493,-0.084,-0.113,0.039,
39,6.518,0,0.497,-0.021,-0.057,0.494,-0.084,-0.116,0.039,
40,6.628,0,0.498,-0.021,-0.056,0.494,-0.082,-0.120,0.038,
41,6.734,0,0.497,-0.021,-0.057,0.494,-0.085,-0.126,0.037,
42,6.843,0,0.497,-0.021,-0.058,0.494,-0.088,-0.124,0.036,
43,6.961,0,0.497,-0.022,-0.058,0.494,-0.083,-0.124,0.035,
44,7.078,0,0.497,-0.022,-0.059,0.493,-0.085,-0.120,0.036,
45,7.220,0,0.496,-0.022,-0.059,0.492,-0.088,-0.116,0.034,
46,7.374,0,0.497,-0.022,-0.059,0.493,-0.087,-0.112,0.033,
47,7.518,0,0.496,-0.023,-0.060,0.492,-0.090,-0.116,0.030,
48,7.660,0,0.497,-0.022,-0.060,0.493,-0.087,-0.113,0.032,
49,7.778,0,0.497,-0.025,-0.059,0.493,-0.090,-0.117,0.025,
50,7.893,0,0.497,-0.025,-0.059,0.493,-0.084,-0.112,0.026,
51,8.006,0,0.498,-0.024,-0.059,0.494,-0.094,-0.122,0.025,
52,8.122,0,0.497,-0.023,-0.059,0.493,-0.088,-0.112,0.028,
53,8.235,0,0.498,-0.022,-0.060,0.494,-0.093,-0.121,0.035,
54,8.349,0,0.499,-0.023,-0.060,0.495,-0.091,-0.116,0.032,
55,8.472,0,0.498,-0.022,-0.060,0.494,-0.096,-0.118,0.033,
56,8.594,0,0.502,-0.016,-0.063,0.498,-0.133,-0.131,0.055,
